Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
" Competência: SET/2025, AGO/2025."
Estado: SE.
"Município: AMPARO DE SÃO FRANCISCO, AQUIDABÃ, ARACAJU, ARAUÁ, AREIA BRANCA, BARRA DOS COQUEIROS, BOQUIM, BREJO GRANDE, CAMPO DO BRITO, CANHOBA, CANINDÉ DE SÃO FRANCISCO, CAPELA, CARIRA, CARMÓPOLIS, CEDRO DE SÃO JOÃO, CRISTINÁPOLIS, CUMBE, DIVINA PASTORA, ESTÂNCIA, FEIRA NOVA, FREI PAULO, GARARU, GENERAL MAYNARD, GRACHO CARDOSO, ILHA DAS FLORES, INDIAROBA, ITABAIANA, ITABAIANINHA, ITABI, ITAPORANGA D'AJUDA, JAPARATUBA, JAPOATÃ, LAGARTO, LARANJEIRAS, MACAMBIRA, MALHADA DOS BOIS, MALHADOR, MARUIM, MOITA BONITA, MONTE ALEGRE DE SERGIPE, MURIBECA, NEÓPOLIS, NOSSA SENHORA APARECIDA, NOSSA SENHORA DA GLÓRIA, NOSSA SENHORA DAS DORES, NOSSA SENHORA DE LOURDES, NOSSA SENHORA DO SOCORRO, PACATUBA, PEDRA MOLE, PEDRINHAS, PINHÃO, PIRAMBU, POÇO REDONDO, POÇO VERDE, PORTO DA FOLHA, PROPRIÁ, RIACHÃO DO DANTAS, RIACHUELO, RIBEIRÓPOLIS, ROSÁRIO DO CATETE, SALGADO, SANTA LUZIA DO ITANHY, SANTA ROSA DE LIMA, SANTANA DO SÃO FRANCISCO, SANTO AMARO DAS BROTAS, SÃO CRISTÓVÃO, SÃO DOMINGOS, SÃO FRANCISCO, SÃO MIGUEL DO ALEIXO, SIMÃO DIAS, SIRIRI, TELHA, TOBIAS BARRETO, TOMAR DO GERU, UMBAÚBA."
"Temas para Saúde: Agravos negligenciados, Alimentação saudável, Autocuidado de pessoas com doenças crônicas, Ações de combate ao Aedes aegypti, Cidadania e direitos humanos, Dependência química / tabaco / álcool / outras drogas, Envelhecimento / Climatério / Andropausa / Etc, Plantas medicinais / fitoterapia, Prevenção da violência e promoção da cultura da paz, Saúde ambiental, Saúde bucal, Saúde do trabalhador, Saúde mental, Saúde sexual e reprodutiva, Semana saúde na escola."
"Programa Saúde na Escola: Educação, Saúde."
Nível: INEP (Escolas/Creche).
Tipo Informação: Quantidade de Atividade Coletiva


Uf;Ibge;Municipio;Unidade de Saúde - CNES;Tipo Unidade;Desc Unidade;Equipe - INE;Tipo Equipe;Desc Equipe;INEP (Escolas/Creche);Agravos negligenciados;Alimentação saudável;Autocuidado de pessoas com doe;Ações de combate ao Aedes aegy;Cidadania e direitos humanos;Dependência química / tabaco /;Envelhecimento / Climatério / ;Plantas medicinais / fitoterap;Prevenção da violência e promo;Saúde ambiental;Saúde bucal;Saúde do trabalhador;Saúde mental;Saúde sexual e reprodutiva;Semana saúde na escola;
SE;280270;ILHA DAS FLORES;2502895;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174580;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013140;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477092;02;CENTRO DE SAUDE/UNIDADE BASICA;0002350645;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28026640;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280290;ITABAIANA;2611880;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174807;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28031067;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;
SE;280740;TOBIAS BARRETO;2422069;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28037260;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280550;POÇO VERDE;2420384;02;CENTRO DE SAUDE/UNIDADE BASICA;0001576682;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28029704;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280580;RIACHÃO DO DANTAS;2420902;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177601;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012232;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280750;TOMAR DO GERU;9706534;02;CENTRO DE SAUDE/UNIDADE BASICA;0001512935;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28032659;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280300;ITABAIANINHA;3323161;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28029577;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280130;CAPELA;9927425;01;POSTO DE SAUDE;0002315351;71;ESB - EQUIPE DE SAUDE BUCAL;28014251;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280740;TOBIAS BARRETO;7685467;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178608;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010841;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
SE;280530;PIRAMBU;9450874;74;POLO ACADEMIA DA SAUDE;-;-;-;28016041;1;0;0;2;0;2;0;0;0;0;2;0;0;0;0;
SE;280030;ARACAJU;0002399;02;CENTRO DE SAUDE/UNIDADE BASICA;0002041669;71;ESB - EQUIPE DE SAUDE BUCAL;28018320;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280010;AMPARO DE SÃO FRANCISCO;7009615;02;CENTRO DE SAUDE/UNIDADE BASICA;0001630946;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28012658;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280410;MOITA BONITA;2477254;02;CENTRO DE SAUDE/UNIDADE BASICA;0002343592;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28008278;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280050;AREIA BRANCA;2477009;01;POSTO DE SAUDE;0002510154;71;ESB - EQUIPE DE SAUDE BUCAL;28006577;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280380;MALHADA DOS BOIS;2423332;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175684;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005821;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280760;UMBAÚBA;9865845;02;CENTRO DE SAUDE/UNIDADE BASICA;0001962019;71;ESB - EQUIPE DE SAUDE BUCAL;28024168;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280350;LAGARTO;2680122;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175528;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28011406;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280620;SALGADO;2545888;02;CENTRO DE SAUDE/UNIDADE BASICA;0002350815;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28023331;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280460;NOSSA SENHORA DAS DORES;7225628;02;CENTRO DE SAUDE/UNIDADE BASICA;0000176214;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28006046;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;
SE;280360;LARANJEIRAS;2421305;02;CENTRO DE SAUDE/UNIDADE BASICA;0001839675;71;ESB - EQUIPE DE SAUDE BUCAL;28016335;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280030;ARACAJU;0002429;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172065;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018354;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;
SE;280420;MONTE ALEGRE DE SERGIPE;2420279;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28001648;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280760;UMBAÚBA;2421410;02;CENTRO DE SAUDE/UNIDADE BASICA;0001962248;71;ESB - EQUIPE DE SAUDE BUCAL;28024354;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280020;AQUIDABÃ;2422778;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171743;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005465;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;
SE;280040;ARAUÁ;2423154;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173274;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021983;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280030;ARACAJU;0025682;02;CENTRO DE SAUDE/UNIDADE BASICA;0002039427;71;ESB - EQUIPE DE SAUDE BUCAL;28026527;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477076;02;CENTRO DE SAUDE/UNIDADE BASICA;0002350645;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28000170;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;
SE;280440;NEÓPOLIS;2658615;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175951;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280760;UMBAÚBA;2421429;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178772;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28024273;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280067;BOQUIM;2545950;02;CENTRO DE SAUDE/UNIDADE BASICA;0001907719;71;ESB - EQUIPE DE SAUDE BUCAL;28022246;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280480;NOSSA SENHORA DO SOCORRO;2421623;02;CENTRO DE SAUDE/UNIDADE BASICA;0002529580;74;EAPP - EQUIPE DE ATENCAO PRIMARIA PRISIONAL;28020960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;
SE;280740;TOBIAS BARRETO;3605787;02;CENTRO DE SAUDE/UNIDADE BASICA;0001518666;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010663;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
SE;280670;SÃO CRISTÓVÃO;6966721;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178322;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021320;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280670;SÃO CRISTÓVÃO;3519740;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178276;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28037561;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;
SE;280445;NOSSA SENHORA APARECIDA;2421135;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28004345;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280500;PEDRA MOLE;2477572;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177105;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28004680;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;
SE;280030;ARACAJU;0002410;02;CENTRO DE SAUDE/UNIDADE BASICA;0000172049;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28017285;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280270;ILHA DAS FLORES;2612291;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174599;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28027426;0;0;0;5;0;0;0;0;0;0;0;0;2;0;0;
SE;280140;CARIRA;2546264;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28003594;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280030;ARACAJU;0002844;02;CENTRO DE SAUDE/UNIDADE BASICA;0002041979;71;ESB - EQUIPE DE SAUDE BUCAL;28031954;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;2423391;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177881;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026098;0;0;0;1;1;0;0;0;2;0;2;0;0;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28024281;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280690;SÃO FRANCISCO;3605671;02;CENTRO DE SAUDE/UNIDADE BASICA;0001970577;71;ESB - EQUIPE DE SAUDE BUCAL;28016122;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;2423405;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28026152;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;6966721;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178322;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021592;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
SE;280700;SÃO MIGUEL DO ALEIXO;2420171;02;CENTRO DE SAUDE/UNIDADE BASICA;0001619470;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28006526;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280290;ITABAIANA;2477777;02;CENTRO DE SAUDE/UNIDADE BASICA;0002495880;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28007166;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280360;LARANJEIRAS;2421348;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175609;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28016319;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;
SE;280070;BREJO GRANDE;2658410;02;CENTRO DE SAUDE/UNIDADE BASICA;0002081393;71;ESB - EQUIPE DE SAUDE BUCAL;28012747;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280630;SANTA LUZIA DO ITANHY;2423391;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177881;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026055;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
SE;280620;SALGADO;6290019;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28072421;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280750;TOMAR DO GERU;3997049;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178713;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026780;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
SE;280030;ARACAJU;0002445;02;CENTRO DE SAUDE/UNIDADE BASICA;0002039389;71;ESB - EQUIPE DE SAUDE BUCAL;28031113;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280310;ITABI;2422913;01;POSTO DE SAUDE;0002267993;71;ESB - EQUIPE DE SAUDE BUCAL;28001354;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280390;MALHADOR;2422239;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175714;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28008146;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;
SE;280030;ARACAJU;0025682;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173010;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026527;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280350;LAGARTO;2503794;02;CENTRO DE SAUDE/UNIDADE BASICA;0001799363;71;ESB - EQUIPE DE SAUDE BUCAL;28011708;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;2420279;02;CENTRO DE SAUDE/UNIDADE BASICA;0001751050;71;ESB - EQUIPE DE SAUDE BUCAL;28030672;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280280;INDIAROBA;2423111;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174610;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025393;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;
SE;280470;NOSSA SENHORA DE LOURDES;2420201;02;CENTRO DE SAUDE/UNIDADE BASICA;0001537563;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013557;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
SE;280440;NEÓPOLIS;2477920;02;CENTRO DE SAUDE/UNIDADE BASICA;0002350408;71;ESB - EQUIPE DE SAUDE BUCAL;28013450;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280130;CAPELA;2476908;01;POSTO DE SAUDE;0000173835;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28014162;5;5;0;5;0;0;0;0;0;5;5;0;0;0;0;
SE;280290;ITABAIANA;2477726;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174696;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28007476;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280440;NEÓPOLIS;2420058;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175927;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013484;0;1;1;0;0;1;0;0;0;0;2;0;0;0;2;
SE;280070;BREJO GRANDE;6931510;01;POSTO DE SAUDE;0000173606;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012771;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280290;ITABAIANA;2477734;02;CENTRO DE SAUDE/UNIDADE BASICA;0002009749;71;ESB - EQUIPE DE SAUDE BUCAL;28007166;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;
SE;280170;CRISTINÁPOLIS;7899394;01;POSTO DE SAUDE;0002340445;71;ESB - EQUIPE DE SAUDE BUCAL;28022556;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280760;UMBAÚBA;2421402;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28024206;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280040;ARAUÁ;2423154;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173274;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28021894;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;
SE;280120;CANINDÉ DE SÃO FRANCISCO;2477106;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173746;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28000013;0;0;0;0;0;0;0;0;0;0;9;0;0;0;9;
SE;280030;ARACAJU;0002259;02;CENTRO DE SAUDE/UNIDADE BASICA;0002041707;71;ESB - EQUIPE DE SAUDE BUCAL;28019911;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;5459648;02;CENTRO DE SAUDE/UNIDADE BASICA;0001800930;71;ESB - EQUIPE DE SAUDE BUCAL;28032349;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280020;AQUIDABÃ;4660854;02;CENTRO DE SAUDE/UNIDADE BASICA;0002242443;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28005481;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;
SE;280420;MONTE ALEGRE DE SERGIPE;2420295;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28029151;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280570;PROPRIÁ;2422581;02;CENTRO DE SAUDE/UNIDADE BASICA;0001977768;71;ESB - EQUIPE DE SAUDE BUCAL;28013913;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;
SE;280445;NOSSA SENHORA APARECIDA;2421135;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28004523;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280470;NOSSA SENHORA DE LOURDES;2420201;02;CENTRO DE SAUDE/UNIDADE BASICA;0001537563;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28013620;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280320;ITAPORANGA D'AJUDA;2815877;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792733;71;ESB - EQUIPE DE SAUDE BUCAL;28025814;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;2423278;02;CENTRO DE SAUDE/UNIDADE BASICA;0001801295;71;ESB - EQUIPE DE SAUDE BUCAL;28021304;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280720;SIRIRI;2422174;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511262;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28014863;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280100;CAMPO DO BRITO;4020731;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173665;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28006739;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
SE;280530;PIRAMBU;9450874;74;POLO ACADEMIA DA SAUDE;-;-;-;28016033;1;0;0;1;0;0;0;0;0;0;3;0;0;1;0;
SE;280750;TOMAR DO GERU;2420457;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178705;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28023889;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;
SE;280320;ITAPORANGA D'AJUDA;2422794;02;CENTRO DE SAUDE/UNIDADE BASICA;0001792466;71;ESB - EQUIPE DE SAUDE BUCAL;28025687;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280170;CRISTINÁPOLIS;2421003;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174149;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28022432;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
SE;280150;CARMÓPOLIS;6672205;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28016190;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;
SE;280710;SIMÃO DIAS;2422433;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178462;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28033400;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280580;RIACHÃO DO DANTAS;2420864;02;CENTRO DE SAUDE/UNIDADE BASICA;0000177571;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28012208;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280030;ARACAJU;0002550;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28033744;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
SE;280030;ARACAJU;0002305;02;CENTRO DE SAUDE/UNIDADE BASICA;0000171867;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28018907;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
SE;280360;LARANJEIRAS;2421321;02;CENTRO DE SAUDE/UNIDADE BASICA;0001839950;71;ESB - EQUIPE DE SAUDE BUCAL;28032012;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280670;SÃO CRISTÓVÃO;0905372;02;CENTRO DE SAUDE/UNIDADE BASICA;0002320967;71;ESB - EQUIPE DE SAUDE BUCAL;28021622;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280390;MALHADOR;2422239;02;CENTRO DE SAUDE/UNIDADE BASICA;0000175714;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28008189;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280740;TOBIAS BARRETO;2422042;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178594;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010140;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
SE;280030;ARACAJU;0002844;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28031954;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;
SE;280670;SÃO CRISTÓVÃO;5459648;02;CENTRO DE SAUDE/UNIDADE BASICA;0002398001;71;ESB - EQUIPE DE SAUDE BUCAL;28021428;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280140;CARIRA;2546264;02;CENTRO DE SAUDE/UNIDADE BASICA;-;-;-;28003624;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280440;NEÓPOLIS;3845869;02;CENTRO DE SAUDE/UNIDADE BASICA;0002350343;71;ESB - EQUIPE DE SAUDE BUCAL;28013506;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;
SE;280280;INDIAROBA;3539148;02;CENTRO DE SAUDE/UNIDADE BASICA;0000174645;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28025245;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;
SE;280740;TOBIAS BARRETO;3541444;02;CENTRO DE SAUDE/UNIDADE BASICA;0000178640;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010698;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
SE;280210;ESTÂNCIA;2477904;02;CENTRO DE SAUDE/UNIDADE BASICA;0001738992;71;ESB - EQUIPE DE SAUDE BUCAL;28031733;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;
SE;280740;TOBIAS BARRETO;2421984;02;CENTRO DE SAUDE/UNIDADE BASICA;0001511017;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28010736;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
SE;280600;RIBEIRÓPOLIS;2497166;02;CENTRO DE SAUDE/UNIDADE BASICA;0002320754;72;ENASFAP - EQ DO NUCLEO AMPLIADO SAUDE DA FAMILIA E AT PRIMA.;28004809;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;
SE;280450;NOSSA SENHORA DA GLÓRIA;2421100;02;CENTRO DE SAUDE/UNIDADE BASICA;0002500426;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28001761;2;0;0;2;0;0;0;0;0;0;0;0;0;2;0;
SE;280150;CARMÓPOLIS;7859082;02;CENTRO DE SAUDE/UNIDADE BASICA;0001741284;71;ESB - EQUIPE DE SAUDE BUCAL;28031199;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
SE;280350;LAGARTO;2420821;02;CENTRO DE SAUDE/UNIDADE BASICA;0001835408;71;ESB - EQUIPE DE SAUDE BUCAL;28010965;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
SE;280030;ARACAJU;2658488;02;CENTRO DE SAUDE/UNIDADE BASICA;0000173142;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28026446;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;
SE;280170;CRISTINÁPOLIS;2420988;01;POSTO DE SAUDE;0000174114;70;ESF - EQUIPE DE SAÚDE DA FAMÍLIA;28035143;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SE;280060;BARRA DOS COQUEIROS;4737695;02;CENTRO DE SAUDE/UNIDADE BASICA;0002012472;71;ESB - EQUIPE DE SAUDE BUCAL;28030281;0;8;0;0;0;0;0;0;0;0;9;0;0;0;8;
